tier,segment,segment_name,market_role,market_metro,name,city,state,rating,reviews,relevance_score,status,website,phone,address,editorial_summary,google_primary_type,query_angle,company_id
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Lavish Life 30A,Santa Rosa Beach,FL,5,12,80,prospect,https://lavishlife30a.com/,(309) 361-4633,"Exuma Wy, Santa Rosa Beach, FL 32459, USA",,,,b8d0c28a-1681-4f26-af71-f8ec7de34a28
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,The Eventful Planner,Destin,FL,4.6,12,80,prospect,http://www.theeventfulplanner.com/,(850) 460-4023,"150 Industrial Park Rd UNIT 2, Destin, FL 32541, USA",,,,b93f974b-98ef-4442-a27b-079fcb4252ff
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Princess Wedding Destin,Destin,FL,5,12,80,prospect,https://prwedding.com/,(850) 320-8291,"318 Spanish Moss Trail, Destin, FL 32541, USA",,,,4a0dad79-8296-4566-ac84-526885656272
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,GRACEFUL EVENTS & RENTALS LLC,Marietta,GA,5,12,70,prospect,,(470) 255-4876,"371 Pat Mell Rd SE Suite 125, Marietta, GA 30060, USA",,,,97b5a16f-e68a-44be-aad3-3341a66fe941
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,New Orleans Custom Tours,New Orleans,LA,4.1,12,70,prospect,http://www.neworleanscustomtour.com/,(504) 451-5337,"620 Decatur St, New Orleans, LA 70130, USA",,,,db35032f-c0a7-45d5-a559-040361825fff
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Enchanted Dreamer Getaways,Houston,TX,5,12,70,prospect,https://enchanteddreamergetawaystravel.wordpress.com/,(832) 543-3774,"1500 Hadley St, Houston, TX 77002, USA",,,,64bff6f8-9a8c-4090-abfd-261d59ab69e8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Western Green,Alys Beach,FL,4.6,11,80,prospect,,,"135 New Providence Ln, Alys Beach, FL 32461, USA",,,,6e8fc343-a612-4c5f-b7ed-a112c5f3d19c
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Events By Monet,Atlanta,GA,5,11,70,prospect,https://www.eventsbymonet.net/,,"3500 Peachtree Rd NE suite 1500, Atlanta, GA 30326, USA",,,,17631daf-4972-4651-a5a0-e864f0159dbf
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Urban Earth Studios,New Orleans,LA,4.5,11,70,prospect,https://www.urbanearthstudios.com/,(504) 524-0100,"1221 Constance St, New Orleans, LA 70130, USA",,,,77828440-77ae-435e-b12e-c36b8c5723dc
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,We HRTS Travel-Cruise Planners,Lewisville,TX,5,11,70,prospect,http://www.wehrtstravel.com/,(972) 395-4787,"810 King Ban Dr, Lewisville, TX 75056, USA",,,,56f7a39f-c0ca-4441-a4b4-93d92a521a1c
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,birmingham,Laya Events & Rentals,Birmingham,AL,4.7,10,70,prospect,http://www.facebook.com/eventsatlaya,(205) 683-5509,"Birmingham, AL 35203, USA",,,,45a909b5-073e-4b25-bb92-7f4be7defd5b
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Luxe Xperiences by Logan Event Company,Atlanta,GA,5,10,70,prospect,,(678) 243-0311,"1700 Northside Dr NW, Atlanta, GA 30318, USA",,,,5c646077-907f-4458-8e8b-895f1cbb3a22
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Playground Atlanta,Atlanta,GA,3.7,10,70,prospect,,(888) 878-7430,"3060 Pharr Ct N Northwest Suite 17, Atlanta, GA 30305, USA",,,,6550b170-4969-4669-a073-03627637f6a0
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,A T S Travel And Tours,Marietta,GA,4.2,10,70,prospect,http://www.alphatravelsvcs.com/,(770) 693-2485,"1166 Franklin Gateway SE #11, Marietta, GA 30067, USA",,,,6d571c01-8419-4f11-b3b2-5ee1a044a011
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,New Orleans VIP Experience,New Orleans,LA,5,10,70,prospect,https://neworleansvipexperience.com/,(504) 606-6261,"1524 Edwards Ave #2, New Orleans, LA 70123, USA",,,,a059fe99-32ca-4829-b423-ac8a144132d0
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,The Soirée Girl,Farmers Branch,TX,5,10,70,prospect,https://www.thesoireegirl.com/,(469) 223-4397,"4653 Nall Rd, Farmers Branch, TX 75244, USA",,,,f906a6ce-80be-464d-8431-402b75ac33e8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,Black Girls Travel Too,Fort Worth,TX,4.6,10,70,prospect,https://www.blackgirlstraveltoo.com/,(817) 430-4066,"8553 N Beach St Suite 138, Fort Worth, TX 76244, USA",,,,980f7084-c602-497b-88d9-9910bb76f0b2
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,A Rogue Idea Event Planning Services,Fort Walton Beach,FL,4.8,9,80,prospect,http://www.arogueidea.com/,(850) 466-8326,"407 Cheyenne Cir, Fort Walton Beach, FL 32547, USA",,,,4dfcdff8-805a-4cc0-b15a-9ddf311587b8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,birmingham,Travel Designers Inc,Birmingham,AL,4.3,9,70,prospect,,(205) 251-7666,"2101 Magnolia Ave S #405, Birmingham, AL 35205, USA",,,,6fc58cb1-5f3e-4832-9729-f3870f1c6cd8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,ThinkAthens,Dallas,TX,5,9,70,prospect,http://travelab.agency/,(214) 432-0303,"5383 Southern Blvd Suite 452, Dallas, TX 75240, USA",,,,9b13c875-b9e8-4e34-84c3-16823726666a
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,We Plan You Party,Humble,TX,5,9,70,prospect,https://we-plan-you-party.com/,(281) 393-7526,"Woodland Hills Dr, Humble, TX 77396, USA",,,,e0afc1f9-0543-44d2-929c-5a3e77831d65
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Concierge Cottages,Santa Rosa Beach,FL,5,8,80,prospect,http://www.myconciergecottages.com/,(850) 270-3444,"65 Sugar Sand Ln, Santa Rosa Beach, FL 32459, USA",,,,1abd872b-5dab-4c87-ab25-ad101b0ec999
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,birmingham,Designed By A Diva Events,Birmingham,AL,3.5,8,70,prospect,http://www.designedbyadivaevents.com/,(888) 290-2638,"181 W Valley Ave STE 245 #253, Birmingham, AL 35209, USA",,,,cb84ae8c-ecb9-4fb2-ae45-b2df3b19db01
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,"Tara Jones, Luxury Travel Advisor, CCTC Travel Group",New Orleans,LA,5,8,70,prospect,http://www.luxuratravel.com/,(504) 298-1761,"2915 Napoleon Ave, New Orleans, LA 70115, USA",,,,8966aa68-4b8d-4daa-9e73-646b64630585
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Leatta Perdue of Travel Central,Metairie,LA,5,8,70,prospect,http://vacationsdepartment.com/,(504) 834-7000,"3017 12th St, Metairie, LA 70002, USA",,,,ebdcac92-09f5-42f2-a270-6dde7eb70b52
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Longleaf Event Rentals,,FL,5,7,80,prospect,https://longleafevents.com/,(850) 483-0818,"47 Heartwood St, Inlet Beach, FL 32461, USA",,,,937a3f72-e1a0-4821-8f1e-07686ded4bd8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Cupid Beach Wedding Florida,Miramar,FL,4.3,7,80,prospect,,(754) 333-0173,"6625 Arbor Dr, Miramar, FL 33023, USA",,,,10251560-21b9-4b90-afb9-43ea07ca9dc3
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Party Bike Ride - Light Up!,New Orleans,LA,4.9,7,70,prospect,http://partybikeride.com/,(504) 521-6390,"1121 Margaret Pl, New Orleans, LA 70130, USA",,,,59270097-8f75-4912-b588-3e659277623c
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Devoted Mom Travel,Houston,TX,5,7,70,prospect,https://app.elify.com/vbc/zeosl2nbxx,(346) 349-0919,"350 N Sam Houston Pkwy E 200 W Post Office, Eagle Lake, TX 77434, Houston, TX 77060, USA",,,,dde4fe90-1921-4ff6-bba6-cf44c9ff0dfc
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Cedez Travel Agency,Atlanta,GA,5,6,70,prospect,http://cedeztravel.com/,(888) 360-6511,"794 Marietta St NW, Atlanta, GA 30318, USA",,,,3951bd76-899e-4ee6-bf78-9745917f2828
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,birmingham,"Stacie Latrelle, LLC",Birmingham,AL,5,6,70,prospect,http://www.stacielatrelle.com/,(205) 538-2513,"1601 5th Ave N Suite 219, Birmingham, AL 35203, USA",,,,fc514cfd-4af1-42fe-a27b-d87626417c3f
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Outside The Boxx Events LLC,Ponchatoula,LA,5,6,70,prospect,http://www.outsidetheboxxevents.com/,(985) 956-9911,"655 E Beech St, Ponchatoula, LA 70454, USA",,,,491c295c-a9ad-4f8b-8d76-d370f80e2913
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,Fly with Fabulous Travel L.L.C.,Dallas,TX,5,6,70,prospect,http://www.flywithfabuloustravel.net/,(972) 282-0239,"5132 Westgrove Dr, Dallas, TX 75248, USA",,,,4aa597ec-1d3e-472b-807c-9f88ac597c33
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,The Party Planners,Dallas,TX,5,6,70,prospect,http://www.thepartyplannerstx.com/,(972) 499-5907,"Suite #1, 2526 Joe Field Rd #11, Dallas, TX 75229, USA",,,,3bd117eb-f838-4625-838c-5af9ccbc295c
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,"Wonderful Trips, LLC",Tomball,TX,5,6,70,prospect,https://www.wonderfultrips.com/about-us.html,(713) 899-0130,"17503 Seidel Rd, Tomball, TX 77377, USA",,,,03a6c380-eaa4-4e15-b189-86dd54093005
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Beach Daze Entertainment LLC,Fort Lauderdale,FL,5,5,80,prospect,http://beachdaze.info/,(954) 947-0060,"3980 W Broward Blvd Suite 304, Fort Lauderdale, FL 33312, USA",,,,0baf999f-112b-4853-9d9b-c7f5e485d5e2
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,"D' Amore Creations, LLC",Destin,FL,5,5,80,prospect,http://damorecreations.com/,(850) 964-9179,"1000 Airport Rd, Destin, FL 32541, USA",,,,cc0a32ee-5fbc-410c-bfb7-96a55f656ffd
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Taylor & Co. Travel,Marietta,GA,5,5,70,prospect,https://www.taylorandcotravel.com/,(888) 489-6465,"Hours By Appointment Only, 1209 Everwood Dr SW, Marietta, GA 30008, USA",,,,feb3e048-56e6-4c81-93e2-6d82d9dd4880
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Imagine That! Design & Decor (Party Planning & Rentals),Spring,TX,5,5,70,prospect,http://www.imaginethatco.com/,(832) 576-4930,"17802 Strack Dr E, Spring, TX 77379, USA",,,,5c73743c-f043-4a86-837a-280b133f17c8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,"Coastal Concierge, Santa Rosa Beach FL",Santa Rosa Beach,FL,5,4,80,prospect,http://www.30aconcierge.com/,(850) 687-8395,"30 Ventana Blvd, Santa Rosa Beach, FL 32459, USA",,,,e06f0766-bd53-47db-a106-6e5909b73427
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,"The Pop-Up Soirée, LLC",Atlanta,GA,5,4,70,prospect,https://www.thepop-upsoiree.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6007951733724538252,(470) 223-1806,"200 Sidney Marcus Trail, Atlanta, GA 30324, USA",,,,de4590b7-9199-4ddf-8f66-d7dcd9cadc89
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,nashville,Hunky Butlers Nashville - Bachelorette Party Butlers,Nashville,TN,5,4,70,prospect,https://hunkybutlers.com/party-butlers-nashville/,,"1 Music Cir N, Nashville, TN 37203, USA",,,,82401bfa-f3ce-454f-811f-9c3f9bcb75fb
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Gone With the Wind Travel Agency,Metairie,LA,4,4,70,prospect,http://www.gwtwtravel.com/,(504) 888-9198,"4051 Veterans Memorial Blvd, Metairie, LA 70002, USA",,,,c7761132-5530-4440-b3eb-459a188bc1dd
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,"Texas Girl Travel, LLC.",Sugar Land,TX,5,4,70,prospect,http://www.texasgirltravel.com/,(281) 915-9655,"14090 Southwest Fwy Suite 300-759, Sugar Land, TX 77478, USA",,,,8f77de78-db68-4ed0-8668-1b2e01d648a8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Marietta Pilgrimage,Marietta,GA,3.3,3,70,prospect,http://mariettapilgrimage.com/,(770) 429-1115,"4 Depot St NE, Marietta, GA 30060, USA",,,,2de6fd4e-5599-4754-bed4-fe98aefe1d71
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,4T Cruise & Travel Planner,New Orleans,LA,3,3,70,prospect,,(504) 418-1606,"1215 Gallier St, New Orleans, LA 70117, USA",,,,b1057e36-b2ab-449b-ba46-b4a777eddafd
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Definitiva.Co,Miramar,FL,5,3,80,prospect,https://definitiva.co/,(305) 929-3293,"4270 SW 118 Ln, Miramar, FL 33025, USA",,,,dc8f1c59-18ba-4199-b4f8-e30ab9f6f1f2
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,"Parties Unilimited, LLC",Destin,FL,5,3,80,prospect,http://www.partiesunlimited.net/,(850) 496-5511,"347 Baywinds Dr, Destin, FL 32541, USA",,,,aac51530-9a68-4b28-8478-3de39b60ec98
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,birmingham,Travel Planners Inc,Mountain Brook,AL,4.7,3,70,prospect,http://www.travelpi.com/,(205) 870-3031,"3918 Montclair Rd # 216, Mountain Brook, AL 35213, USA",,,,5553821e-ed50-45f7-82a9-7284ff9092a9
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,birmingham,Birmingham Honeymoon,Birmingham,AL,5,3,70,prospect,https://www.bhamhoneymoon.com/,(205) 601-4355,"2012 Eagle Crest Ct, Birmingham, AL 35242, USA",,,,a9d90a40-594b-40f5-86bd-d390c68943b3
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Bourbon Balconies,New Orleans,LA,4.7,3,70,prospect,,(504) 813-4882,"5131 Conti St, New Orleans, LA 70124, USA",,,,b23a9236-4998-4661-ab83-6452b750153f
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,Whitehaven Events,Dallas,TX,5,3,70,prospect,http://whitehavenevents.com/,(940) 597-3057,"4200 Oak Lawn Ave, Dallas, TX 75205, USA",,,,d984bc35-dfd5-4a6f-805f-371de09644be
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,The Bachelor Party Hookup Houston,Houston,TX,5,3,70,prospect,https://www.thebachelorpartyhookup.com/female-strippers-huston-tx,(888) 576-0062,"1239 N Durham Dr, Houston, TX 77008, USA",,,,0a7f3e74-cba5-4d48-95a5-cb6a9978fe0e
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Sunhatlady Travel,Houston,TX,5,3,70,prospect,http://www.sunhatlady.com/,(346) 254-5276,"Bent Spur Ln, Houston, TX 77064, USA",,,,bffb268d-e338-4042-b9e1-345ba9581edb
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Girls Getaway Boat Charters,Ponce Inlet,FL,5,2,80,prospect,https://girlsgetawayboat.com/,(386) 451-3979,"4950 S Peninsula Dr, Ponce Inlet, FL 32127, USA",,,,cc42264f-1805-4c7a-a261-9ace69b6eea8
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,nashville,BLOOM Personalized Parties and Event Planning,Franklin,NC,5,2,70,prospect,,(828) 342-4430,"92 A Stewart St, Franklin, NC 28734, USA",,,,47dfc99b-dee4-4ae3-9efb-58165073dbd2
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,nashville,The Travel Girl Company,Franklin,VA,5,2,70,prospect,http://www.thetravelgirlcompany.com/,(757) 556-3003,"218 Middle St, Franklin, VA 23851, USA",,,,429cc000-3d86-41d4-936c-fe621135b0b2
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Gas Lantern Experiences,New Orleans,LA,5,2,70,prospect,http://www.gaslanternexperiences.com/,(504) 232-7936,"5658 Marshal Foch, New Orleans, LA 70124, USA",,,,155fefff-e813-430f-bd01-e722ab611087
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Party Buses New Orleans,New Orleans,LA,5,2,70,prospect,https://www.partybuses.net/party-bus-new-orleans/,(504) 459-0898,"1338 Franklin Ave, New Orleans, LA 70117, USA",,,,ddfef694-d017-43ed-af81-d1cefcdf8911
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,The Event Glossary,Metairie,LA,5,2,70,prospect,https://eventglossary.com/,(504) 510-5838,"508 Metairie Rd, Metairie, LA 70005, USA",,,,4f09cb31-0491-4d3e-a1b9-9bfbd419c3fd
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Horizon Travel Group Inc,Metairie,LA,5,2,70,prospect,,(504) 885-0135,"700 N Causeway Blvd, Metairie, LA 70001, USA",,,,f320f6cd-45ca-4d52-b0ba-2ef23ce8c585
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,dallas,Let's Go Travel,Dallas,TX,5,2,70,prospect,,,"3216 Cornell Ave, Dallas, TX 75205, USA",,,,b094ae54-e9ea-4f6b-8b5e-a94ddc5a0531
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Bday.vip,Marietta,GA,5,1,70,prospect,https://www.bday.vip/,(888) 894-0077,"366 Powder Springs St SW, Marietta, GA 30064, USA",,,,35dea4e6-cbbc-49d5-88e5-7253293277b1
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Hunky Butlers Houston - Bachelorette Party Butlers,Houston,TX,5,1,70,prospect,https://hunkybutlers.com/party-butlers-houston/,,"2515 Bagby St, Houston, TX 77006, USA",,,,1750b521-f61a-45f3-9cc6-8912c12c642a
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Emerald Coast Florals & Event Design,Miramar Beach,FL,5,1,80,prospect,https://ecflorals.com/about-us/,(850) 830-5153,"11275 Emerald Coast Pkwy W, Miramar Beach, FL 32550, USA",,,,e2f1a798-aa7a-4709-96c8-bbe0b79221bf
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Bay to Bay Concierge & Events,Tierra Verde,FL,5,1,80,prospect,http://www.baytobay.net/contact,(727) 458-5876,"1375 Pinellas Bayway S, Tierra Verde, FL 33715, USA",,,,d77e859e-485f-46e9-b5f0-cc7b82d307ae
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Bella Travel Planning,Atlanta,GA,5,1,70,prospect,https://bellatravelplanning.com/,(770) 702-0787,"3445 Stratford Rd NE, Atlanta, GA 30326, USA",,,,b8e0dc23-303a-4038-91c4-52d82d89e88c
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Hosts New Orleans Destination Management Company,New Orleans,LA,5,1,70,prospect,https://hosts-global.com/louisiana/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(702) 798-0000,"365 Canal St # 1400, New Orleans, LA 70130, USA",,,,b5c6a84f-9942-461d-b6b5-bac82ab0d44e
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Harmony Adventures Inc,Metairie,LA,5,1,70,prospect,http://www.hatravel.com/,(504) 836-6070,"2116 N Causeway Blvd, Metairie, LA 70001, USA",,,,78b45c2e-58af-4795-a98f-5b4f7e8ecdad
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Designer Travel,Metairie,LA,5,1,70,prospect,http://www.designertravel.info/,(504) 835-3200,"2801 Metairie Ct, Metairie, LA 70002, USA",,,,791f364c-4bb8-49c9-ae57-7d14b5a96276
1,bachelorette-planner,Bachelorette Party Planners & Concierges,local,30a,Wedding Planner In Santa Rosa Beach,Santa Rosa Beach,FL,,,80,prospect,,(850) 258-0041,"2914 Chat Holley Rd, Santa Rosa Beach, FL 32459, USA",,,,b18adc8d-821d-4321-a036-13de0fef8358
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Adventure Travel Planners,Kenner,LA,,,70,prospect,http://www.adventuretravelplanners.com/,(504) 712-5222,"Kenner, LA 70065, USA",,,,64365cf9-ecc8-4a12-87ea-84918c71d7bb
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,"Memories Made Events, LLC",Atlanta,GA,,,70,prospect,https://www.memoriesmadeevents.com/,(888) 479-4745,"3355 Lenox Rd NE suite 1000, Atlanta, GA 30326, USA",,,,edcfbd96-c158-4759-8e6b-0a2a9bd5e976
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,atlanta,Soirée Planner Inc.,Kennesaw,GA,,,70,prospect,https://soireeplanner.netlify.app/,(770) 899-9633,"Online, Kennesaw, GA 30144, USA",,,,b9e87683-bc8a-4eda-9139-f6034767517c
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,nashville,Nashville Bachelorette Party,Nashville,TN,,,70,prospect,http://www.nashvillebacheloretteparty.com/,(615) 433-5594,"3206 Long Blvd APT 102, Nashville, TN 37203, USA",,,,6f8e612f-d6a3-4d32-992f-f2cd83bdb690
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,nashville,Luxury Bachelorette,Nashville,TN,,,70,prospect,,(954) 303-0724,"P.O. Box, #281313, Nashville, TN 37228, USA",,,,f8eb41d4-784a-458d-a327-ee7ea4694d32
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,new_orleans,Travel Leaders,Metairie,LA,,,70,prospect,https://www.travelleaders.com/,(504) 832-0976,"701 Metairie Rd, Metairie, LA 70005, USA",,,,6605c5cd-fc69-4c5d-aefc-b2d6b67f83da
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Perfect Bachelorette or Girls Trip Houston Home!,Houston,TX,,,70,prospect,https://dreamchicagorentals.guestybookings.com/properties/6759dc28b97823000fd66a06,,"Houston, TX 77004, USA",,,,1bc6ba58-1ee8-4da7-bb0d-58a7cedade7d
1,bachelorette-planner,Bachelorette Party Planners & Concierges,feeder,houston,Girls' Night by Deede,Houston,TX,,,70,prospect,,(409) 433-9010,"17 Charleston Park Dr, Houston, TX 77025, USA",,,,e1783949-9d2c-428e-873c-4cc1bcd4147d
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Marry Me of Tennessee,Murfreesboro,TN,4.9,417,70,prospect,https://www.marrymeoftennessee.com/,(615) 562-0952,"520 W Lytle St A, Murfreesboro, TN 37130, USA",,,,2de9ad5b-a6f4-4369-851b-64791b54d84e
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Southern Oaks,New Orleans,LA,4.8,400,70,prospect,http://www.southernoaksweddings.com/,(504) 245-8221,"7816 Hayne Blvd, New Orleans, LA 70126, USA",,,,3e10a49c-f8e3-49ee-91af-1adb79e60c55
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Oaks Wedding & Events Center,Ponchatoula,LA,4.8,374,70,prospect,http://www.oakson22.com/,(985) 261-0088,"18444 LA-22, Ponchatoula, LA 70454, USA",,,,7c4f46f2-e302-4955-a2bf-9ea2b5fa8e7c
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Complete Weddings + Events,Marietta,GA,4.9,308,70,prospect,https://completewedo.com/atlanta/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(770) 425-3535,"2100 Canton Rd Suite #130, Marietta, GA 30066, USA",,,,e130cbb0-a376-4fa2-b7b9-27c868ae9e63
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,CJ's Off the Square,Franklin,TN,5,308,70,prospect,https://cjsoffthesquare.com/,(615) 216-7576,"218 3rd Ave N, Franklin, TN 37064, USA",,,,3e32c220-b045-411f-812f-b4ee6653a4d5
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Primrose Cottage by Wedgewood Weddings,Roswell,GA,4.8,262,70,prospect,https://www.wedgewoodweddings.com/primrosecottage,(866) 966-3009,"674 Mimosa Blvd, Roswell, GA 30075, USA",,,,ec4dcbe0-76c8-4d44-88fd-5cedfba4b07a
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Carriage House Weddings,Mountain Brook,AL,5,258,70,prospect,http://www.carriagehouseweddings.com/,(205) 871-7759,"241 Rele St, Mountain Brook, AL 35223, USA",,,,61dc03a8-713a-4af4-9ed8-c2893ead6e91
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,The Happy Catering Co,Homewood,AL,4.8,250,70,prospect,http://happycatering.net/,(205) 251-8925,"225 Oxmoor Cir #803, Homewood, AL 35209, USA",,,,2ca0babf-478e-4202-a113-f8f8d36a09e5
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Fleur De Lis Event Center,Mandeville,LA,4.7,239,70,prospect,http://www.fleurdeliseventcenter.com/,(985) 275-9592,"1645 N Causeway Blvd, Mandeville, LA 70471, USA",,,,4907c22c-eab5-4d7f-926d-a192060c57d2
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Paradigm Gardens,New Orleans,LA,4.9,201,70,prospect,https://paradigmgardensnola.com/,(504) 233-3364,"1131 S Rampart St, New Orleans, LA 70113, USA",,,,89bed3d2-969a-4e8a-9256-78eec30077de
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Benedict's Catering,Mandeville,LA,4.8,171,70,prospect,https://www.benedictsplantation.net/,(985) 626-4557,"1144 North Causeway Boulevard, Mandeville, 70448, Mandeville, LA 70471, USA",,,,433b0ac2-7d86-438c-a803-64633f4f85e5
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Engaged Wedding Library,Birmingham,AL,5,158,70,prospect,http://www.engagedbirmingham.com/,(205) 637-0735,"1018 Oxmoor Rd, Birmingham, AL 35209, USA",,,,14980a56-827d-4ba8-ad08-b5a5cfdc0361
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Mint Springs Farm,Nolensville,TN,4.9,157,70,prospect,http://www.mintspringsfarmtn.com/,(615) 212-5529,"7730 Nolensville Rd, Nolensville, TN 37135, USA",,,,7c59d58b-e032-472f-97cc-90b8db9f8f3f
